ExpenseID,IL_originalcategory,IL_originalamt,IL_agency,ID,ExpenseID2,Year,EXP_TYPE,EXP_AMT,State
172246,"Travel, meals, conferences, training and continuing education",3141.31,Will County Sheriffs Police,5253,172246,2019,travel and training,3141,IL
172247,"Travel, meals, conferences, training and continuing education",0,Williamson County State's Attorney,5254,172247,2019,travel and training,0,IL
172248,"Travel, meals, conferences, training and continuing education",0,Willowbrook Police Department,5255,172248,2019,travel and training,0,IL
172249,"Travel, meals, conferences, training and continuing education",17222.25,Winnebago County Sheriff's Department,5256,172249,2019,travel and training,17222,IL
172250,"Travel, meals, conferences, training and continuing education",4216.77,Winnebago County State's Attorney's Office,5257,172250,2019,travel and training,4217,IL
172251,"Travel, meals, conferences, training and continuing education",0,Winnetka Police Department,5258,172251,2019,travel and training,0,IL
172252,"Travel, meals, conferences, training and continuing education",0,Wood Dale Police Department,5259,172252,2019,travel and training,0,IL
172253,"Travel, meals, conferences, training and continuing education",0,WOODRIDGE POLICE DEPARTMENT,5260,172253,2019,travel and training,0,IL
172254,"Travel, meals, conferences, training and continuing education",0,Woodstock Police Department,5261,172254,2019,travel and training,0,IL
172255,"Travel, meals, conferences, training and continuing education",0,Worth Police Department,5262,172255,2019,travel and training,0,IL
172256,"Travel, meals, conferences, training and continuing education",0,Zion Police Department,5263,172256,2019,travel and training,0,IL
172257,Compensation or services for crime victimes,0,Adams County Sheriffs Office,5264,172257,2019,victim compensation,0,IL
172258,Compensation or services for crime victimes,0,Altamont Police Department,5265,172258,2019,victim compensation,0,IL
172259,Compensation or services for crime victimes,0,Arlington Heights Police Department,5266,172259,2019,victim compensation,0,IL
172260,Compensation or services for crime victimes,0,Aurora Police Department,5267,172260,2019,victim compensation,0,IL
172261,Compensation or services for crime victimes,0,Barrington Police Department,5268,172261,2019,victim compensation,0,IL
172262,Compensation or services for crime victimes,0,Bartlett Police Department,5269,172262,2019,victim compensation,0,IL
172263,Compensation or services for crime victimes,0,Batavia Police Department,5270,172263,2019,victim compensation,0,IL
172264,Compensation or services for crime victimes,0,Bedford Park Police Department,5271,172264,2019,victim compensation,0,IL
172265,Compensation or services for crime victimes,0,Beecher Police Department,5272,172265,2019,victim compensation,0,IL
172266,Compensation or services for crime victimes,0,Bellwood Police Department,5273,172266,2019,victim compensation,0,IL
172267,Compensation or services for crime victimes,0,Belvidere Police Department,5274,172267,2019,victim compensation,0,IL
172268,Compensation or services for crime victimes,0,Bensenville Police Department,5275,172268,2019,victim compensation,0,IL
172269,Compensation or services for crime victimes,0,Berwyn Police Department,5276,172269,2019,victim compensation,0,IL
172270,Compensation or services for crime victimes,0,Bloomingdale Police Department,5277,172270,2019,victim compensation,0,IL
172271,Compensation or services for crime victimes,0,Bloomington Police Department,5278,172271,2019,victim compensation,0,IL
172272,Compensation or services for crime victimes,0,BOLINGBROOK POLICE DEPARTMENT,5279,172272,2019,victim compensation,0,IL
172273,Compensation or services for crime victimes,0,Bond County Sheriff,5280,172273,2019,victim compensation,0,IL
172274,Compensation or services for crime victimes,0,Bond County State's Attorney's Office,5281,172274,2019,victim compensation,0,IL
172275,Compensation or services for crime victimes,0,Boone County Sheriff's Office,5282,172275,2019,victim compensation,0,IL
172276,Compensation or services for crime victimes,0,Boone County State's Attorney,5283,172276,2019,victim compensation,0,IL
172277,Compensation or services for crime victimes,0,Bourbonnais Police Department,5284,172277,2019,victim compensation,0,IL
172278,Compensation or services for crime victimes,0,Braidwood Police Department,5285,172278,2019,victim compensation,0,IL
172279,Compensation or services for crime victimes,0,Bridgeview Police Department,5286,172279,2019,victim compensation,0,IL
172280,Compensation or services for crime victimes,0,BRIGHTON POLICE DEPARTMENT,5287,172280,2019,victim compensation,0,IL
172281,Compensation or services for crime victimes,0,Broadview Police Department,5288,172281,2019,victim compensation,0,IL
172282,Compensation or services for crime victimes,0,Brown County Sheriff's Department,5289,172282,2019,victim compensation,0,IL
172283,Compensation or services for crime victimes,0,Brown County State's Attorney's Office,5290,172283,2019,victim compensation,0,IL
172284,Compensation or services for crime victimes,0,Buffalo Grove Police Department,5291,172284,2019,victim compensation,0,IL
172285,Compensation or services for crime victimes,0,Burbank Police Department,5292,172285,2019,victim compensation,0,IL
172286,Compensation or services for crime victimes,0,Bureau County Sheriff's Office,5293,172286,2019,victim compensation,0,IL
172287,Compensation or services for crime victimes,0,Bureau County State's Attorney,5294,172287,2019,victim compensation,0,IL
172288,Compensation or services for crime victimes,0,Burr Ridge Police Department,5295,172288,2019,victim compensation,0,IL
172289,Compensation or services for crime victimes,0,Calumet City Police Department,5296,172289,2019,victim compensation,0,IL
172290,Compensation or services for crime victimes,0,Calumet Park Police Department,5297,172290,2019,victim compensation,0,IL
172291,Compensation or services for crime victimes,0,Carbondale Police Department,5298,172291,2019,victim compensation,0,IL
172292,Compensation or services for crime victimes,0,Carlyle Police Department ,5299,172292,2019,victim compensation,0,IL
172293,Compensation or services for crime victimes,0,Carmi Police Department,5300,172293,2019,victim compensation,0,IL
172294,Compensation or services for crime victimes,0,Carol Stream Police Department,5301,172294,2019,victim compensation,0,IL
172295,Compensation or services for crime victimes,0,Carpentersville Police,5302,172295,2019,victim compensation,0,IL
172296,Compensation or services for crime victimes,0,Cary Police Department,5303,172296,2019,victim compensation,0,IL
172297,Compensation or services for crime victimes,0,Champaign County Sheriffs Office,5304,172297,2019,victim compensation,0,IL
172298,Compensation or services for crime victimes,0,Champaign County State's Attorney's Office,5305,172298,2019,victim compensation,0,IL
172299,Compensation or services for crime victimes,0,CHAMPAIGN POLICE DEPARTMENT,5306,172299,2019,victim compensation,0,IL
172300,Compensation or services for crime victimes,0,Channahon Police Department,5307,172300,2019,victim compensation,0,IL
172301,Compensation or services for crime victimes,0,Chatham Police Department,5308,172301,2019,victim compensation,0,IL
172302,Compensation or services for crime victimes,0,Chenoa Police Department,5309,172302,2019,victim compensation,0,IL
172303,Compensation or services for crime victimes,0,Chicago Police Department - City of Chicago,5310,172303,2019,victim compensation,0,IL
172304,Compensation or services for crime victimes,0,Chicago Ridge Police Department,5311,172304,2019,victim compensation,0,IL
172305,Compensation or services for crime victimes,0,Chillicothe Police Department,5312,172305,2019,victim compensation,0,IL
172306,Compensation or services for crime victimes,0,Christian County Sheriff's Office,5313,172306,2019,victim compensation,0,IL
